"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Sep 03 21:34:49 GMT 2021","Fri Sep 03 21:35:09 GMT 2021","20607","","","","","","tracker",""
"passed","Fri Sep 03 21:35:10 GMT 2021","Fri Sep 03 21:35:10 GMT 2021","341","","","","","","add item",""
"passed","Fri Sep 03 21:34:38 GMT 2021","Fri Sep 03 21:34:39 GMT 2021","423","","","","","","turn on light",""
"passed","Fri Sep 03 21:34:37 GMT 2021","Fri Sep 03 21:34:37 GMT 2021","352","","","","","","toggle off switch",""
"passed","Fri Sep 03 21:34:48 GMT 2021","Fri Sep 03 21:34:48 GMT 2021","699","","","","","","turn off light",""
"passed","Fri Sep 03 21:35:09 GMT 2021","Fri Sep 03 21:35:10 GMT 2021","360","","","","","","set climate temperature",""
"passed","Fri Sep 03 21:34:40 GMT 2021","Fri Sep 03 21:34:47 GMT 2021","7229","","","","","","increase light brightness",""
"passed","Fri Sep 03 21:34:39 GMT 2021","Fri Sep 03 21:34:40 GMT 2021","1051","","","","","","set light brightness",""
"passed","Fri Sep 03 21:34:47 GMT 2021","Fri Sep 03 21:34:48 GMT 2021","386","","","","","","decrease light brightness",""
"passed","Fri Sep 03 21:34:37 GMT 2021","Fri Sep 03 21:34:37 GMT 2021","398","","","","","","turn on switch",""
"passed","Fri Sep 03 21:34:37 GMT 2021","Fri Sep 03 21:34:38 GMT 2021","346","","","","","","toggle on switch",""
"passed","Fri Sep 03 21:34:38 GMT 2021","Fri Sep 03 21:34:38 GMT 2021","667","","","","","","turn off switch",""
"failed","Fri Sep 03 21:34:16 GMT 2021","Fri Sep 03 21:34:37 GMT 2021","20608","","","","","","read sensor",""
"passed","Fri Sep 03 21:34:48 GMT 2021","Fri Sep 03 21:34:49 GMT 2021","348","","","","","","triger automation",""
