"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 08 21:16:54 GMT 2021","Wed Sep 08 21:16:55 GMT 2021","397","","","","","","set light brightness",""
"passed","Wed Sep 08 21:16:44 GMT 2021","Wed Sep 08 21:16:44 GMT 2021","355","","","","","","turn on switch",""
"passed","Wed Sep 08 21:16:44 GMT 2021","Wed Sep 08 21:16:45 GMT 2021","342","","","","","","toggle off switch",""
"passed","Wed Sep 08 21:17:12 GMT 2021","Wed Sep 08 21:17:13 GMT 2021","345","","","","","","set climate temperature",""
"passed","Wed Sep 08 21:16:55 GMT 2021","Wed Sep 08 21:16:56 GMT 2021","668","","","","","","decrease light brightness",""
"passed","Wed Sep 08 21:16:51 GMT 2021","Wed Sep 08 21:16:54 GMT 2021","2851","","","","","","turn on light",""
"passed","Wed Sep 08 21:16:55 GMT 2021","Wed Sep 08 21:16:55 GMT 2021","644","","","","","","increase light brightness",""
"passed","Wed Sep 08 21:16:45 GMT 2021","Wed Sep 08 21:16:45 GMT 2021","688","","","","","","toggle on switch",""
"passed","Wed Sep 08 21:17:13 GMT 2021","Wed Sep 08 21:17:13 GMT 2021","334","","","","","","add item",""
"passed","Wed Sep 08 21:16:38 GMT 2021","Wed Sep 08 21:16:44 GMT 2021","5722","","","","","","read sensor",""
"passed","Wed Sep 08 21:17:02 GMT 2021","Wed Sep 08 21:17:12 GMT 2021","10631","","","","","","tracker",""
"passed","Wed Sep 08 21:16:57 GMT 2021","Wed Sep 08 21:17:02 GMT 2021","4829","","","","","","triger automation",""
"passed","Wed Sep 08 21:16:45 GMT 2021","Wed Sep 08 21:16:51 GMT 2021","5781","","","","","","turn off switch",""
"passed","Wed Sep 08 21:16:56 GMT 2021","Wed Sep 08 21:16:57 GMT 2021","1016","","","","","","turn off light",""
