"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 02 21:31:36 GMT 2021","Thu Sep 02 21:31:37 GMT 2021","980","","","","","","increase light brightness",""
"passed","Thu Sep 02 21:31:25 GMT 2021","Thu Sep 02 21:31:26 GMT 2021","625","","","","","","toggle off switch",""
"passed","Thu Sep 02 21:31:44 GMT 2021","Thu Sep 02 21:31:45 GMT 2021","828","","","","","","tracker",""
"passed","Thu Sep 02 21:31:24 GMT 2021","Thu Sep 02 21:31:25 GMT 2021","398","","","","","","turn on switch",""
"passed","Thu Sep 02 21:31:45 GMT 2021","Thu Sep 02 21:31:46 GMT 2021","415","","","","","","set climate temperature",""
"passed","Thu Sep 02 21:31:38 GMT 2021","Thu Sep 02 21:31:43 GMT 2021","5774","","","","","","turn off light",""
"passed","Thu Sep 02 21:31:37 GMT 2021","Thu Sep 02 21:31:38 GMT 2021","1049","","","","","","decrease light brightness",""
"passed","Thu Sep 02 21:31:43 GMT 2021","Thu Sep 02 21:31:44 GMT 2021","1037","","","","","","triger automation",""
"passed","Thu Sep 02 21:31:35 GMT 2021","Thu Sep 02 21:31:36 GMT 2021","353","","","","","","set light brightness",""
"passed","Thu Sep 02 21:31:18 GMT 2021","Thu Sep 02 21:31:24 GMT 2021","6135","","","","","","read sensor",""
"passed","Thu Sep 02 21:31:35 GMT 2021","Thu Sep 02 21:31:35 GMT 2021","776","","","","","","turn on light",""
"passed","Thu Sep 02 21:31:46 GMT 2021","Thu Sep 02 21:31:47 GMT 2021","923","","","","","","add item",""
"passed","Thu Sep 02 21:31:26 GMT 2021","Thu Sep 02 21:31:33 GMT 2021","7194","","","","","","toggle on switch",""
"passed","Thu Sep 02 21:31:33 GMT 2021","Thu Sep 02 21:31:35 GMT 2021","1800","","","","","","turn off switch",""
