"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 02 20:31:59 GMT 2021","Thu Sep 02 20:32:01 GMT 2021","2040","","","","","","turn on light",""
"passed","Thu Sep 02 20:31:51 GMT 2021","Thu Sep 02 20:31:52 GMT 2021","343","","","","","","toggle off switch",""
"passed","Thu Sep 02 20:32:01 GMT 2021","Thu Sep 02 20:32:02 GMT 2021","346","","","","","","set light brightness",""
"passed","Thu Sep 02 20:31:52 GMT 2021","Thu Sep 02 20:31:59 GMT 2021","6820","","","","","","turn off switch",""
"passed","Thu Sep 02 20:31:52 GMT 2021","Thu Sep 02 20:31:52 GMT 2021","682","","","","","","toggle on switch",""
"passed","Thu Sep 02 20:32:04 GMT 2021","Thu Sep 02 20:32:09 GMT 2021","5608","","","","","","triger automation",""
"passed","Thu Sep 02 20:32:11 GMT 2021","Thu Sep 02 20:32:12 GMT 2021","663","","","","","","set climate temperature",""
"passed","Thu Sep 02 20:32:03 GMT 2021","Thu Sep 02 20:32:04 GMT 2021","1012","","","","","","turn off light",""
"passed","Thu Sep 02 20:32:02 GMT 2021","Thu Sep 02 20:32:03 GMT 2021","347","","","","","","decrease light brightness",""
"passed","Thu Sep 02 20:31:51 GMT 2021","Thu Sep 02 20:31:51 GMT 2021","384","","","","","","turn on switch",""
"passed","Thu Sep 02 20:32:09 GMT 2021","Thu Sep 02 20:32:11 GMT 2021","1755","","","","","","tracker",""
"passed","Thu Sep 02 20:31:45 GMT 2021","Thu Sep 02 20:31:51 GMT 2021","5619","","","","","","read sensor",""
"passed","Thu Sep 02 20:32:12 GMT 2021","Thu Sep 02 20:32:12 GMT 2021","680","","","","","","add item",""
"passed","Thu Sep 02 20:32:02 GMT 2021","Thu Sep 02 20:32:02 GMT 2021","690","","","","","","increase light brightness",""
