"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 08 04:36:36 GMT 2021","Wed Sep 08 04:36:36 GMT 2021","690","","","","","","toggle on switch",""
"passed","Wed Sep 08 04:36:35 GMT 2021","Wed Sep 08 04:36:36 GMT 2021","338","","","","","","toggle off switch",""
"passed","Wed Sep 08 04:36:30 GMT 2021","Wed Sep 08 04:36:35 GMT 2021","5087","","","","","","read sensor",""
"passed","Wed Sep 08 04:36:35 GMT 2021","Wed Sep 08 04:36:35 GMT 2021","381","","","","","","turn on switch",""
"passed","Wed Sep 08 04:37:13 GMT 2021","Wed Sep 08 04:37:14 GMT 2021","324","","","","","","add item",""
"passed","Wed Sep 08 04:36:48 GMT 2021","Wed Sep 08 04:36:53 GMT 2021","4862","","","","","","triger automation",""
"passed","Wed Sep 08 04:36:45 GMT 2021","Wed Sep 08 04:36:46 GMT 2021","617","","","","","","increase light brightness",""
"passed","Wed Sep 08 04:36:47 GMT 2021","Wed Sep 08 04:36:48 GMT 2021","1010","","","","","","turn off light",""
"passed","Wed Sep 08 04:36:36 GMT 2021","Wed Sep 08 04:36:42 GMT 2021","5880","","","","","","turn off switch",""
"passed","Wed Sep 08 04:36:46 GMT 2021","Wed Sep 08 04:36:47 GMT 2021","704","","","","","","decrease light brightness",""
"passed","Wed Sep 08 04:37:13 GMT 2021","Wed Sep 08 04:37:13 GMT 2021","343","","","","","","set climate temperature",""
"passed","Wed Sep 08 04:36:42 GMT 2021","Wed Sep 08 04:36:45 GMT 2021","2723","","","","","","turn on light",""
"passed","Wed Sep 08 04:36:45 GMT 2021","Wed Sep 08 04:36:45 GMT 2021","418","","","","","","set light brightness",""
"failed","Wed Sep 08 04:36:53 GMT 2021","Wed Sep 08 04:37:13 GMT 2021","20606","","","","","","tracker",""
