2020-09-04 13:26:24.105 | INFO     |  8858 | __main__:main:50 | Starting message bus service...
2020-09-04 13:26:24.106 | INFO     |  8858 | mycroft.messagebus.load_config:load_message_bus_config:33 | Loading message bus configs
2020-09-04 13:26:24.154 | INFO     |  8858 | __main__:on_ready:37 | Message bus service started!
2020-09-04 13:26:24.157 | INFO     |  8858 | tornado.access | 101 GET /core (127.0.0.1) 4.16ms
2020-09-04 13:26:24.165 | INFO     |  8858 | tornado.access | 101 GET /core (127.0.0.1) 3.38ms
2020-09-04 13:26:24.212 | INFO     |  8858 | tornado.access | 101 GET /core (127.0.0.1) 0.74ms
2020-09-04 13:26:26.932 | INFO     |  8858 | tornado.access | 101 GET /core (127.0.0.1) 0.77ms
2020-09-04 13:29:25.321 | INFO     |  8858 | tornado.access | 101 GET /core (127.0.0.1) 0.79ms
2020-09-04 13:30:20.127 | INFO     |  8858 | __main__:on_stopping:45 | Message bus is shutting down...
