"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 02 21:24:13 GMT 2021","Thu Sep 02 21:24:23 GMT 2021","10681","","","","","","tracker",""
"passed","Thu Sep 02 21:24:01 GMT 2021","Thu Sep 02 21:24:02 GMT 2021","1693","","","","","","turn off switch",""
"passed","Thu Sep 02 21:24:24 GMT 2021","Thu Sep 02 21:24:24 GMT 2021","326","","","","","","add item",""
"passed","Thu Sep 02 21:23:53 GMT 2021","Thu Sep 02 21:24:01 GMT 2021","7312","","","","","","toggle on switch",""
"passed","Thu Sep 02 21:24:03 GMT 2021","Thu Sep 02 21:24:04 GMT 2021","1030","","","","","","increase light brightness",""
"passed","Thu Sep 02 21:23:53 GMT 2021","Thu Sep 02 21:23:53 GMT 2021","623","","","","","","toggle off switch",""
"passed","Thu Sep 02 21:24:23 GMT 2021","Thu Sep 02 21:24:24 GMT 2021","343","","","","","","set climate temperature",""
"passed","Thu Sep 02 21:23:47 GMT 2021","Thu Sep 02 21:23:52 GMT 2021","5671","","","","","","read sensor",""
"passed","Thu Sep 02 21:24:02 GMT 2021","Thu Sep 02 21:24:03 GMT 2021","720","","","","","","turn on light",""
"passed","Thu Sep 02 21:24:03 GMT 2021","Thu Sep 02 21:24:03 GMT 2021","343","","","","","","set light brightness",""
"passed","Thu Sep 02 21:23:52 GMT 2021","Thu Sep 02 21:23:53 GMT 2021","393","","","","","","turn on switch",""
"passed","Thu Sep 02 21:24:04 GMT 2021","Thu Sep 02 21:24:05 GMT 2021","1036","","","","","","decrease light brightness",""
"passed","Thu Sep 02 21:24:05 GMT 2021","Thu Sep 02 21:24:12 GMT 2021","6222","","","","","","turn off light",""
"passed","Thu Sep 02 21:24:12 GMT 2021","Thu Sep 02 21:24:13 GMT 2021","1036","","","","","","triger automation",""
