"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 02 20:49:30 GMT 2021","Thu Sep 02 20:49:31 GMT 2021","684","","","","","","increase light brightness",""
"passed","Thu Sep 02 20:49:21 GMT 2021","Thu Sep 02 20:49:29 GMT 2021","8165","","","","","","turn off switch",""
"passed","Thu Sep 02 20:49:38 GMT 2021","Thu Sep 02 20:49:49 GMT 2021","10647","","","","","","tracker",""
"passed","Thu Sep 02 20:49:31 GMT 2021","Thu Sep 02 20:49:37 GMT 2021","6287","","","","","","turn off light",""
"passed","Thu Sep 02 20:49:31 GMT 2021","Thu Sep 02 20:49:31 GMT 2021","368","","","","","","decrease light brightness",""
"passed","Thu Sep 02 20:49:19 GMT 2021","Thu Sep 02 20:49:20 GMT 2021","404","","","","","","toggle off switch",""
"passed","Thu Sep 02 20:49:20 GMT 2021","Thu Sep 02 20:49:21 GMT 2021","1030","","","","","","toggle on switch",""
"passed","Thu Sep 02 20:49:49 GMT 2021","Thu Sep 02 20:49:49 GMT 2021","350","","","","","","set climate temperature",""
"passed","Thu Sep 02 20:49:37 GMT 2021","Thu Sep 02 20:49:38 GMT 2021","1039","","","","","","triger automation",""
"passed","Thu Sep 02 20:49:13 GMT 2021","Thu Sep 02 20:49:19 GMT 2021","5682","","","","","","read sensor",""
"passed","Thu Sep 02 20:49:19 GMT 2021","Thu Sep 02 20:49:19 GMT 2021","418","","","","","","turn on switch",""
"passed","Thu Sep 02 20:49:29 GMT 2021","Thu Sep 02 20:49:30 GMT 2021","798","","","","","","turn on light",""
"passed","Thu Sep 02 20:49:49 GMT 2021","Thu Sep 02 20:49:50 GMT 2021","333","","","","","","add item",""
"passed","Thu Sep 02 20:49:30 GMT 2021","Thu Sep 02 20:49:30 GMT 2021","361","","","","","","set light brightness",""
